DOCUMENT ID	TYPE	START POSITION	END POSITION	MATCHED TERM	PREFERRED FORM	ENTITY ID	ZONE	SENTENCE ID	ORIGIN	UMLS CUI
Epicrisis12	biolink:PhenotypicFeature	1485	1516	pulmonary arterial hypertension	Pulmonary arterial hypertension	HP:0002092		S6	hp-full.json	CUI-less
Epicrisis12	biolink:PhenotypicFeature	1485	1516	pulmonary arterial hypertension	Pulmonary arterial hypertension	HP:0002092_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis12	biolink:AnatomicalEntity	1495	1503	arterial	artery	UBERON:0001637_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis12	biolink:AnatomicalEntity	1495	1503	arterial	artery	UBERON:0001637		S6	hp-full.json	CUI-less
Epicrisis12	biolink:PhenotypicFeature	1504	1516	hypertension	Hypertension	HP:0000822		S6	hp-full.json	CUI-less
Epicrisis12	biolink:AnatomicalEntity	1563	1568	Brain	brain	UBERON:0000955		S7	hp-full.json	CUI-less
Epicrisis12	biolink:PhenotypicFeature	1606	1633	arteriovenous malformations	Arteriovenous malformation	HP:0100026		S7	hp-full.json	CUI-less
Epicrisis12	biolink:OntologyClass	1620	1633	malformations	malformed	PATO:0000646_SYNONYM		S7	hp-full.json	CUI-less
Epicrisis12	biolink:OntologyClass	1620	1633	malformations	malformed	PATO:0000646		S7	hp-full.json	CUI-less
Epicrisis12	biolink:AnatomicalEntity	1654	1661	testing	testis	UBERON:0000473_SYNONYM		S8	hp-full.json	CUI-less
Epicrisis12	biolink:Protein	1718	1726	endoglin	endoglin	PR:000001345		S8	hp-full.json	CUI-less
Epicrisis12	biolink:Protein	1728	1731	ENG	endoglin	PR:000001345_SYNONYM		S8	hp-full.json	CUI-less
Epicrisis12	biolink:Protein	1728	1731	ENG	endoglin (mouse)	PR:Q63961_SYNONYM		S8	hp-full.json	CUI-less
Epicrisis12	biolink:Protein	1728	1731	ENG	endoglin (human)	PR:P17813_SYNONYM		S8	hp-full.json	CUI-less
Epicrisis12	biolink:ChemicalSubstance	1746	1747	A	alanine	CHEBI:16449_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis12	biolink:ChemicalSubstance	1746	1747	A	acceptor	CHEBI:15339_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis12	biolink:ChemicalSubstance	1746	1747	A	adenine	CHEBI:16708_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis12	biolink:OntologyClass	1771	1781	continuous	continuous	PATO:0000689		S9	hp-full.json	CUI-less
Epicrisis12	biolink:OntologyClass	1771	1781	continuous	continuant	BFO:0000002		S9	hp-full.json	CUI-less
Epicrisis12	biolink:OntologyClass	1811	1820	initiated	onset quality	PATO:0002325_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis12	biolink:OntologyClass	1864	1873	increased	increased amount	PATO:0000470_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis12	biolink:AnatomicalEntity	1880	1885	heart	heart	UBERON:0000948		S9	hp-full.json	CUI-less
Epicrisis12	biolink:AnatomicalEntity	1880	1885	heart	primary circulatory organ	UBERON:0007100_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis12	biolink:AnatomicalEntity	1880	1885	heart	circulatory organ	UBERON:0015228_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis12	biolink:OntologyClass	1886	1894	pressure	pressure	PATO:0001025		S9	hp-full.json	CUI-less
Epicrisis12	biolink:AnatomicalEntity	1973	1977	lung	pair of lungs	UBERON:0000170_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis12	biolink:AnatomicalEntity	1973	1977	lung	lung	UBERON:0002048		S9	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	22	36	Family history	Family history	HP:0032316		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	60	74	family history	Family history	HP:0032316		S1	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	105	111	Female	female organism	UBERON:0003100_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	141	149	neonatal	newborn human stage	OBO:HsapDv_0000082_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	172	181	Recurrent	Recurrent	HP:0031796		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	172	181	Recurrent	recurrent	PATO:0000427		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	172	204	Recurrent respiratory infections	Recurrent respiratory infections	HP:0002205		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	182	204	respiratory infections	Respiratory tract infection	HP:0011947_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:ChemicalSubstance	223	233	antibiotic	antimicrobial agent	CHEBI:33281_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	277	280	dry	decreased water composition	PATO:0001801_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	277	280	dry	dry	PATO:0001824		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	277	286	dry cough	Nonproductive cough	HP:0031246_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	281	286	cough	Cough	HP:0012735_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	281	286	cough	Cough	HP:0012735		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	301	314	bronchiolitis	Bronchiolitis	HP:0011950		S1	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	301	314	bronchiolitis	bronchiole	UBERON:0002186		S1	hp-full.json	CUI-less
Epicrisis13	biolink:ChemicalSubstance	316	327	antibiotics	antimicrobial agent	CHEBI:33281_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	434	443	recurrent	Recurrent	HP:0031796		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	434	443	recurrent	recurrent	PATO:0000427		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	444	452	episodes	Episodic	HP:0025303		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	456	459	dry	decreased water composition	PATO:0001801_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	456	459	dry	dry	PATO:0001824		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	456	465	dry cough	Nonproductive cough	HP:0031246_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	460	465	cough	Cough	HP:0012735_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	460	465	cough	Cough	HP:0012735		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	534	542	atypical	abnormal	PATO:0000460_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	543	552	pneumonia	Pneumonia	HP:0002090		S1	hp-full.json	CUI-less
Epicrisis13	biolink:ChemicalSubstance	578	586	steroids	steroid	CHEBI:35341		S1	hp-full.json	CUI-less
Epicrisis13	biolink:ChemicalSubstance	578	586	steroids	steroid	CHEBI:35341_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	644	655	obstructive	obstructed	PATO:0000648		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	660	706	restrictive deficit on pulmonary function test	Restrictive deficit on pulmonary function testing	HP:0002111_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	660	706	restrictive deficit on pulmonary function test	Restrictive deficit on pulmonary function testing	HP:0002111		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	693	701	function	functionality	PATO:0001509		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	693	701	function	function	BFO:0000034		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	693	701	function	functional	PATO:0001510		S1	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	702	706	test	testis	UBERON:0000473_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	739	749	increasing	increased amount	PATO:0000470_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	782	807	respiratory insufficiency	Respiratory insufficiency	HP:0002093		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	794	807	insufficiency	insufficient	PATO:0001628		S1	hp-full.json	CUI-less
Epicrisis13	biolink:ChemicalSubstance	818	824	oxygen	oxygen atom	CHEBI:25805_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:ChemicalSubstance	818	824	oxygen	dioxygen	CHEBI:15379_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis13	biolink:BiologicalProcess	847	855	sleeping	sleep	GO:0030431		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	858	867	tachypnea	Tachypnea	HP:0002789		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	869	876	dyspnea	Dyspnea	HP:0002094		S1	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	878	887	orthopnea	Orthopnea	HP:0012764		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	928	933	start	starts	RO:0002223		S1	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	928	938	start with	starts with	RO:0002224		S1	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	983	986	fat	adipose tissue	UBERON:0001013_SYNONYM		S2	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1227	1234	pattern	spatial pattern	PATO:0000060_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1271	1277	Thorax	chest	UBERON:0001443_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1271	1277	Thorax	thoracic segment of trunk	UBERON:0000915_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1304	1310	Thorax	chest	UBERON:0001443_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1304	1310	Thorax	thoracic segment of trunk	UBERON:0000915_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1321	1327	normal	normal	PATO:0000461		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1328	1333	Lymph	lymph	UBERON:0002391		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1389	1396	fistula	fistula	MPATH:70		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1398	1404	normal	normal	PATO:0000461		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1405	1410	lymph	lymph	UBERON:0002391		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1453	1460	fistula	fistula	MPATH:70		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	1464	1468	left	Left	HP:0012835		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1474	1482	bronchus	bronchus	UBERON:0002185		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1504	1511	fistula	fistula	MPATH:70		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	1513	1517	mild	Mild	HP:0012825		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	1518	1525	diffuse	Diffuse	HP:0020034		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	1526	1536	bronchitis	Bronchitis	HP:0012387		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1567	1575	fistulas	fistula	MPATH:70		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1577	1593	lymphangiectasis	lymphangiectasis	MPATH:98		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	1577	1593	lymphangiectasis	Lymphangiectasis	HP:0031842		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	1599	1606	diffuse	Diffuse	HP:0020034		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1650	1660	right lung	right lung	UBERON:0002167		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1656	1660	lung	pair of lungs	UBERON:0000170_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1656	1660	lung	lung	UBERON:0002048		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1656	1673	lung: macrophages	lung macrophage	CL:1001603_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1656	1673	lung: macrophages	lung macrophage	CL:1001603		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1662	1673	macrophages	macrophage	CL:0000235		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1679	1690	lymphocytes	lymphocyte	CL:0000542		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1696	1699	PMN	neutrophil	CL:0000775_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	1702	1706	Left	Left	HP:0012835		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1702	1711	Left lung	left lung	UBERON:0002168		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1707	1711	lung	pair of lungs	UBERON:0000170_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1707	1711	lung	lung	UBERON:0002048		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1707	1724	lung: macrophages	lung macrophage	CL:1001603_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1707	1724	lung: macrophages	lung macrophage	CL:1001603		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1713	1724	macrophages	macrophage	CL:0000235		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1730	1741	lymphocytes	lymphocyte	CL:0000542		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1746	1757	eosinophils	acidophilic cytoplasm	OBO:CP_0000027_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Cell	1746	1757	eosinophils	eosinophil	CL:0000771		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	1775	1783	positive	Position	HP:0012830		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1775	1783	positive	position	PATO:0000140		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1844	1848	Lung	pair of lungs	UBERON:0000170_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1844	1848	Lung	lung	UBERON:0002048		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1866	1870	Lung	pair of lungs	UBERON:0000170_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	1866	1870	Lung	lung	UBERON:0002048		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1871	1879	function	functionality	PATO:0001509		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1871	1879	function	function	BFO:0000034		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1871	1879	function	functional	PATO:0001510		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	1891	1895	mild	Mild	HP:0012825		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1929	1937	function	functionality	PATO:0001509		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1929	1937	function	function	BFO:0000034		S5	hp-full.json	CUI-less
Epicrisis13	biolink:OntologyClass	1929	1937	function	functional	PATO:0001510		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Protein	1976	1982	GATA-2	endothelial transcription factor GATA-2	PR:000007858_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Protein	1976	1982	GATA-2	endothelial transcription factor GATA-2 (human)	PR:P23769_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:Protein	1976	1982	GATA-2	endothelial transcription factor GATA-2 (mouse)	PR:O09100_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:AnatomicalEntity	2021	2029	pulmonal	pair of lungs	UBERON:0000170_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis13	biolink:PhenotypicFeature	2030	2046	lymphangiectasia	Lymphangiectasis	HP:0031842_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis17	biolink:ChemicalSubstance	3	4	H	hydrogen atom	CHEBI:49637_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	54	67	malformations	malformed	PATO:0000646_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	54	67	malformations	malformed	PATO:0000646		S1	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	108	117	recurrent	Recurrent	HP:0031796		S1	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	108	117	recurrent	recurrent	PATO:0000427		S1	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	125	135	hemoptysis	Hemoptysis	HP:0002105		S1	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	141	145	life	life cycle	UBERON:0000104_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	257	261	time	duration	PATO:0001309_SYNONYM		S3	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	356	362	vessel	vessel	UBERON:0000055		S3	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	370	374	left	Left	HP:0012835		S3	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	421	429	multiple	multiple	PATO:0002118		S4	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	439	452	malformations	malformed	PATO:0000646_SYNONYM		S4	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	439	452	malformations	malformed	PATO:0000646		S4	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	460	464	lung	pair of lungs	UBERON:0000170_SYNONYM		S4	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	460	464	lung	lung	UBERON:0002048		S4	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	495	502	vessels	vessel	UBERON:0000055		S4	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	503	513	connecting	connects	RO:0002176		S4	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	514	519	Aorta	aorta	UBERON:0000947		S4	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	514	530	Aorta descendens	descending aorta	UBERON:0001514_SYNONYM		S4	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	540	556	pulmonary artery	pulmonary artery	UBERON:0002012		S4	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	550	556	artery	artery	UBERON:0001637_SYNONYM		S4	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	550	556	artery	artery	UBERON:0001637		S4	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	560	566	vessel	vessel	UBERON:0000055		S4	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	567	577	connecting	connects	RO:0002176		S4	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	606	610	left	Left	HP:0012835		S4	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	644	656	malformation	malformed	PATO:0000646_SYNONYM		S4	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	644	656	malformation	malformed	PATO:0000646		S4	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	657	667	connecting	connects	RO:0002176		S4	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	737	741	left	Left	HP:0012835		S5	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	737	746	left side	Left	HP:0012835_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	773	783	hemoptysis	Hemoptysis	HP:0002105		S6	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	791	804	malformations	malformed	PATO:0000646_SYNONYM		S6	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	791	804	malformations	malformed	PATO:0000646		S6	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	892	900	episodes	Episodic	HP:0025303		S7	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	912	916	lung	pair of lungs	UBERON:0000170_SYNONYM		S7	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	912	916	lung	lung	UBERON:0002048		S7	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	964	977	malformations	malformed	PATO:0000646_SYNONYM		S7	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	964	977	malformations	malformed	PATO:0000646		S7	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	1021	1029	aberrant	abnormal	PATO:0000460_SYNONYM		S8	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	1030	1037	vessels	vessel	UBERON:0000055		S8	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	1096	1106	hemoptysis	Hemoptysis	HP:0002105		S8	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	1179	1192	abnormalities	abnormal	PATO:0000460		S9	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	1179	1204	abnormalities of the lung	Abnormal lung morphology	HP:0002088_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	1200	1204	lung	pair of lungs	UBERON:0000170_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	1200	1204	lung	lung	UBERON:0002048		S9	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	1200	1215	lung parenchyma	lung parenchyma	UBERON:0008946		S9	hp-full.json	CUI-less
Epicrisis17	biolink:AnatomicalEntity	1205	1215	parenchyma	parenchyma	UBERON:0000353		S9	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	1255	1268	malformations	malformed	PATO:0000646_SYNONYM		S9	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	1255	1268	malformations	malformed	PATO:0000646		S9	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	1308	1314	normal	normal	PATO:0000461		S10	hp-full.json	CUI-less
Epicrisis17	biolink:OntologyClass	1357	1368	aberrations	abnormal	PATO:0000460_SYNONYM		S10	hp-full.json	CUI-less
Epicrisis17	biolink:PhenotypicFeature	1406	1418	hypertension	Hypertension	HP:0000822		S10	hp-full.json	CUI-less
Epicrisis16	biolink:BiologicalProcess	39	50	Gestational	female pregnancy	GO:0007565_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	61	74	Health status	Health status	HP:0032319		S1	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	159	163	lung	pair of lungs	UBERON:0000170_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	159	163	lung	lung	UBERON:0002048		S1	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	159	172	lung diseases	Abnormal lung morphology	HP:0002088_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	209	214	onset	Onset	HP:0003674		S1	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	271	275	life	life cycle	UBERON:0000104_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis16	biolink:OntologyClass	298	305	failure	non-functional	PATO:0001511_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	298	315	failure to thrive	Failure to thrive	HP:0001508		S1	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	317	326	recurrent	Recurrent	HP:0031796		S1	hp-full.json	CUI-less
Epicrisis16	biolink:OntologyClass	317	326	recurrent	recurrent	PATO:0000427		S1	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	327	335	vomiting	Vomiting	HP:0002013		S1	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	340	345	cough	Cough	HP:0012735_SYNONYM		S1	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	340	345	cough	Cough	HP:0012735		S1	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	347	352	Chest	chest	UBERON:0001443		S2	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	412	416	milk	milk	UBERON:0001913		S2	hp-full.json	CUI-less
Epicrisis16	biolink:OntologyClass	423	432	opacities	opacity	PATO:0000957		S2	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	438	442	lung	pair of lungs	UBERON:0000170_SYNONYM		S2	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	438	442	lung	lung	UBERON:0002048		S2	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	514	518	life	life cycle	UBERON:0000104_SYNONYM		S3	hp-full.json	CUI-less
Epicrisis16	biolink:BiologicalProcess	577	586	developed	developmental process	GO:0032502_SYNONYM		S3	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	587	596	tachypnea	Tachypnea	HP:0002789		S3	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	601	610	hypoxemia	Hypoxemia	HP:0012418		S3	hp-full.json	CUI-less
Epicrisis16	biolink:OntologyClass	616	627	progressive	progressive	PATO:0001818		S3	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	616	627	progressive	Progressive	HP:0003676		S3	hp-full.json	CUI-less
Epicrisis16	biolink:Cell	700	711	lymphocytic	lymphocyte	CL:0000542		S3	hp-full.json	CUI-less
Epicrisis16	biolink:OntologyClass	712	724	inflammation	inflammation	MPATH:212		S3	hp-full.json	CUI-less
Epicrisis16	biolink:BiologicalProcess	712	724	inflammation	inflammatory response	GO:0006954_SYNONYM		S3	hp-full.json	CUI-less
Epicrisis16	biolink:ChemicalSubstance	750	761	application	application	CHEBI:33232		S4	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	763	783	respiratory problems	Functional respiratory abnormality	HP:0002795_SYNONYM		S4	hp-full.json	CUI-less
Epicrisis16	biolink:OntologyClass	784	793	persisted	persistence	PATO:0000082		S4	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	831	835	lung	pair of lungs	UBERON:0000170_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis16	biolink:AnatomicalEntity	831	835	lung	lung	UBERON:0002048		S5	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	860	867	chronic	Chronic	HP:0011010		S5	hp-full.json	CUI-less
Epicrisis16	biolink:OntologyClass	860	867	chronic	chronic	PATO:0001863		S5	hp-full.json	CUI-less
Epicrisis16	biolink:OntologyClass	860	867	chronic	increased duration	PATO:0000498_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	868	873	cough	Cough	HP:0012735_SYNONYM		S5	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	868	873	cough	Cough	HP:0012735		S5	hp-full.json	CUI-less
Epicrisis16	biolink:PhenotypicFeature	875	884	recurrent	Recurrent	HP:0031796		S5	hp-full.json	CUI-less
