DOCUMENT ID	TYPE	START POSITION	END POSITION	MATCHED TERM	PREFERRED FORM	ENTITY ID	ZONE	SENTENCE ID	ORIGIN	UMLS CUI	SENTENCE
CaseReport1	biolink:PhenotypicFeature	171	183	eosinophilia	Eosinophilia	HP:0001880		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	206	219	heterogeneous	Heterogeneous	HP:0001425		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	246	258	lung disease	Abnormal lung morphology	HP:0002088_SYNONYM		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	263	275	eosinophilia	Eosinophilia	HP:0001880		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	283	293	peripheral	Peripheral	HP:0030646		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	389	398	pneumonia	Pneumonia	HP:0002090		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	400	405	acute	Acute	HP:0011009		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	410	417	chronic	Chronic	HP:0011010		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	481	495	granulomatosis	Granulomatosis	HP:0002955		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	617	639	pulmonary eosinophilia	Pulmonary eosinophilic infiltration	HP:0032071_SYNONYM		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	627	639	eosinophilia	Eosinophilia	HP:0001880		S1	hp-full.json	CUI-less	DOI: 10.1002/ppul.25286 L E T T E R S T O T H E E D I T O R Pulmonary eosinophilic vasculitis with granulomas and benralizumab in children Letter to the Editor, Pulmonary eosinophilia represents a group of heterogeneous dis- orders consisting of lung disease and eosinophilia in the peripheral blood, alveoli, and/or pulmonary interstitium.1 Subtype classifica- tions include eosinophilic pneumonia (acute and chronic), allergic bronchopulmonary aspergillosis (ABPA), eosinophilic granulomatosis with polyangiitis (EGPA), drug or parasite‐induced pulmonary eosi- nophilia, hypereosinophilic syndromes, and idiopathic pulmonary eosinophilia.1 These classifications are based on adult populations, and therefore may not always be applicable to pediatric patients.
CaseReport1	biolink:PhenotypicFeature	765	787	pulmonary eosinophilia	Pulmonary eosinophilic infiltration	HP:0032071_SYNONYM		S2	hp-full.json	CUI-less	As pulmonary eosinophilia rarely occurs in children and is largely de- scribed through case reports, its true incidence in pediatric popula- tions is unknown.
CaseReport1	biolink:PhenotypicFeature	775	787	eosinophilia	Eosinophilia	HP:0001880		S2	hp-full.json	CUI-less	As pulmonary eosinophilia rarely occurs in children and is largely de- scribed through case reports, its true incidence in pediatric popula- tions is unknown.
CaseReport1	biolink:PhenotypicFeature	956	978	pulmonary eosinophilia	Pulmonary eosinophilic infiltration	HP:0032071_SYNONYM		S3	hp-full.json	CUI-less	We report three cases of pediatric pulmonary eosinophilia identified at a single center within a 5‐month period in 2019, all of which posed classification challenges.
CaseReport1	biolink:PhenotypicFeature	966	978	eosinophilia	Eosinophilia	HP:0001880		S3	hp-full.json	CUI-less	We report three cases of pediatric pulmonary eosinophilia identified at a single center within a 5‐month period in 2019, all of which posed classification challenges.
CaseReport1	biolink:PhenotypicFeature	1026	1032	period	Periodic	HP:0025304		S3	hp-full.json	CUI-less	We report three cases of pediatric pulmonary eosinophilia identified at a single center within a 5‐month period in 2019, all of which posed classification challenges.
CaseReport1	biolink:PhenotypicFeature	1412	1427	clinical course	Clinical course	HP:0031797		S5	hp-full.json	CUI-less	1 | CASE SERIES Medical records, imaging studies, and lung biopsy pathology of three patients were retrospectively reviewed from 2019 to 2020 for demographics and clinical course (Table 1).
CaseReport1	biolink:PhenotypicFeature	1494	1500	asthma	Asthma	HP:0002099		S6	hp-full.json	CUI-less	1.1 | Patient 1 A 14‐year‐old female with a history of asthma, pulmonary hy- pertension, factor VIII elevation with venous thromboses, and concern for ABPA presented to the hospital in pulmonary hy- pertensive crisis after 1 month of worsening dyspnea.
CaseReport1	biolink:PhenotypicFeature	1683	1690	dyspnea	Dyspnea	HP:0002094		S6	hp-full.json	CUI-less	1.1 | Patient 1 A 14‐year‐old female with a history of asthma, pulmonary hy- pertension, factor VIII elevation with venous thromboses, and concern for ABPA presented to the hospital in pulmonary hy- pertensive crisis after 1 month of worsening dyspnea.
CaseReport1	biolink:PhenotypicFeature	1714	1724	peripheral	Peripheral	HP:0030646		S7	hp-full.json	CUI-less	Labs were notable for peripheral eosinophilia, elevated inflammatory mar- kers, and positive myeloperoxidase (MPO) antibody testing.
CaseReport1	biolink:PhenotypicFeature	1725	1737	eosinophilia	Eosinophilia	HP:0001880		S7	hp-full.json	CUI-less	Labs were notable for peripheral eosinophilia, elevated inflammatory mar- kers, and positive myeloperoxidase (MPO) antibody testing.
CaseReport1	biolink:PhenotypicFeature	1776	1784	positive	Position	HP:0012830		S7	hp-full.json	CUI-less	Labs were notable for peripheral eosinophilia, elevated inflammatory mar- kers, and positive myeloperoxidase (MPO) antibody testing.
CaseReport1	biolink:PhenotypicFeature	1895	1903	positive	Position	HP:0012830		S8	hp-full.json	CUI-less	Infectious workup was unremarkable and she was escalated to bi‐ level positive pressure respiratory support.
CaseReport1	biolink:PhenotypicFeature	2180	2187	diffuse	Diffuse	HP:0020034		S11	hp-full.json	CUI-less	Chest CT demonstrated massive pulmonary artery enlargement and diffuse pulmonary nodules (predominantly centrilobular), while lung biopsy re- vealed focal necrotizing granulomatous arteritis with eosinophils, thrombi, and pulmonary artery hypertrophy.
CaseReport1	biolink:PhenotypicFeature	2266	2271	focal	Focal	HP:0030650		S11	hp-full.json	CUI-less	Chest CT demonstrated massive pulmonary artery enlargement and diffuse pulmonary nodules (predominantly centrilobular), while lung biopsy re- vealed focal necrotizing granulomatous arteritis with eosinophils, thrombi, and pulmonary artery hypertrophy.
CaseReport1	biolink:PhenotypicFeature	2298	2307	arteritis	Arteritis	HP:0012089		S11	hp-full.json	CUI-less	Chest CT demonstrated massive pulmonary artery enlargement and diffuse pulmonary nodules (predominantly centrilobular), while lung biopsy re- vealed focal necrotizing granulomatous arteritis with eosinophils, thrombi, and pulmonary artery hypertrophy.
CaseReport1	biolink:PhenotypicFeature	2884	2896	hypertension	Hypertension	HP:0000822		S15	hp-full.json	CUI-less	At her 6‐month follow‐up, lung function, symptoms, and pulmonary hypertension treatment remained at baseline.
CaseReport1	biolink:PhenotypicFeature	3007	3013	asthma	Asthma	HP:0002099		S16	hp-full.json	CUI-less	1.2 | Patient 2 A 7‐year‐old female with a history of inadequately controlled asthma presented to pulmonary clinic with chronic hypoxemia and cough.
CaseReport1	biolink:PhenotypicFeature	3049	3056	chronic	Chronic	HP:0011010		S16	hp-full.json	CUI-less	1.2 | Patient 2 A 7‐year‐old female with a history of inadequately controlled asthma presented to pulmonary clinic with chronic hypoxemia and cough.
CaseReport1	biolink:PhenotypicFeature	3057	3066	hypoxemia	Hypoxemia	HP:0012418		S16	hp-full.json	CUI-less	1.2 | Patient 2 A 7‐year‐old female with a history of inadequately controlled asthma presented to pulmonary clinic with chronic hypoxemia and cough.
CaseReport1	biolink:PhenotypicFeature	3071	3076	cough	Cough	HP:0012735		S16	hp-full.json	CUI-less	1.2 | Patient 2 A 7‐year‐old female with a history of inadequately controlled asthma presented to pulmonary clinic with chronic hypoxemia and cough.
CaseReport1	biolink:PhenotypicFeature	3100	3110	peripheral	Peripheral	HP:0030646		S17	hp-full.json	CUI-less	Labs were notable for peripheral eosinophilia, normal inflammatory markers, and negative ANCA testing.
CaseReport1	biolink:PhenotypicFeature	3111	3123	eosinophilia	Eosinophilia	HP:0001880		S17	hp-full.json	CUI-less	Labs were notable for peripheral eosinophilia, normal inflammatory markers, and negative ANCA testing.
CaseReport1	biolink:PhenotypicFeature	3330	3340	multifocal	Multifocal	HP:0030651		S21	hp-full.json	CUI-less	Chest CT demonstrated multifocal mucus plugging, bronchiectasis, and tree‐in‐bud opacities, while lung biopsy revealed eosinophilic vasculitis with granuloma- tous inflammation.
CaseReport1	biolink:PhenotypicFeature	3357	3371	bronchiectasis	Bronchiectasis	HP:0002110		S21	hp-full.json	CUI-less	Chest CT demonstrated multifocal mucus plugging, bronchiectasis, and tree‐in‐bud opacities, while lung biopsy revealed eosinophilic vasculitis with granuloma- tous inflammation.
